Timestamp,Input Text,Sentiment,Confidence
2024-04-20 13:39:00,The service was subpar and unacceptable.,NEGATIVE,0.99
2024-12-26 13:18:00,An average experience overall.,NEUTRAL,0.98
2024-06-29 23:32:00,This is the best decision I've made all year!,POSITIVE,0.75
2024-01-15 04:51:00,"It met my expectations, but nothing more.",NEUTRAL,0.87
2024-03-14 12:44:00,I'm so happy with my purchase!,POSITIVE,0.96
2024-01-18 10:29:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.79
2024-11-09 09:06:00,I absolutely loved this product!,POSITIVE,0.88
2024-10-30 16:05:00,I'm so happy with my purchase!,POSITIVE,0.88
2024-06-19 11:31:00,"The product is fine, but nothing special.",NEUTRAL,0.8
2024-09-17 23:25:00,This is the best decision I've made all year!,POSITIVE,0.77
2024-03-12 17:39:00,"Neutral feelings about this, it just works.",NEUTRAL,0.78
2024-06-25 08:47:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.94
2024-10-19 12:48:00,"The product is fine, but nothing special.",NEUTRAL,0.84
2024-09-08 05:47:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.86
2024-06-11 00:24:00,"The product is fine, but nothing special.",NEUTRAL,0.86
2024-08-14 07:43:00,"Neutral feelings about this, it just works.",NEUTRAL,0.85
2024-11-01 11:35:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-12-01 02:14:00,An average experience overall.,NEUTRAL,0.84
2024-11-13 23:02:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.88
2024-06-29 16:47:00,I would not recommend this to anyone.,NEGATIVE,0.92
2024-05-27 14:48:00,The experience was awful and frustrating.,NEGATIVE,0.88
2024-06-02 11:03:00,The experience was awful and frustrating.,NEGATIVE,0.82
2024-04-01 19:52:00,"It met my expectations, but nothing more.",NEUTRAL,0.76
2024-06-11 16:01:00,An average experience overall.,NEUTRAL,0.76
2024-12-15 14:03:00,I would not recommend this to anyone.,NEGATIVE,0.87
2024-11-25 14:11:00,This is the best decision I've made all year!,POSITIVE,0.79
2024-02-17 07:53:00,"Neutral feelings about this, it just works.",NEUTRAL,0.82
2024-02-06 03:44:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.97
2024-12-15 17:52:00,I'm so happy with my purchase!,POSITIVE,0.77
2024-09-29 14:02:00,"It was okay, not great but not terrible.",NEUTRAL,0.81
2024-09-15 23:08:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.82
2024-04-07 12:17:00,The service was subpar and unacceptable.,NEGATIVE,0.94
2024-06-26 07:03:00,"The product is fine, but nothing special.",NEUTRAL,0.8
2024-01-09 08:56:00,I would not recommend this to anyone.,NEGATIVE,0.85
2024-03-06 18:28:00,I would not recommend this to anyone.,NEGATIVE,0.85
2024-10-21 14:51:00,An average experience overall.,NEUTRAL,0.81
2024-07-22 02:25:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.91
2024-08-09 20:31:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.86
2024-10-30 07:16:00,"Great experience, I would highly recommend it!",POSITIVE,0.85
2024-07-09 09:51:00,"It was okay, not great but not terrible.",NEUTRAL,0.8
2024-09-28 11:09:00,"It met my expectations, but nothing more.",NEUTRAL,0.99
2024-03-20 03:47:00,I absolutely loved this product!,POSITIVE,0.76
2024-11-12 19:20:00,I absolutely loved this product!,POSITIVE,0.85
2024-12-26 04:41:00,The service was subpar and unacceptable.,NEGATIVE,0.81
2024-06-11 16:21:00,"It met my expectations, but nothing more.",NEUTRAL,0.88
2024-07-16 04:21:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.89
2024-05-03 21:24:00,"It met my expectations, but nothing more.",NEUTRAL,0.78
2024-04-27 13:26:00,I would not recommend this to anyone.,NEGATIVE,0.86
2024-10-08 01:35:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.8
2024-06-13 01:49:00,The experience was awful and frustrating.,NEGATIVE,0.8
2024-06-22 19:09:00,"Great experience, I would highly recommend it!",POSITIVE,0.92
2024-09-23 18:06:00,The experience was awful and frustrating.,NEGATIVE,0.96
2024-11-04 17:54:00,The service was subpar and unacceptable.,NEGATIVE,0.97
2024-01-15 10:53:00,"Terrible decision, I regret buying this.",NEGATIVE,0.82
2024-11-29 17:22:00,"It met my expectations, but nothing more.",NEUTRAL,0.77
2024-05-26 07:48:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.86
2024-06-20 03:11:00,The service was subpar and unacceptable.,NEGATIVE,0.85
2024-10-07 19:42:00,"Terrible decision, I regret buying this.",NEGATIVE,0.91
2024-08-09 15:47:00,An average experience overall.,NEUTRAL,0.97
2024-02-01 02:25:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.79
2024-06-14 19:49:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.85
2024-03-27 01:34:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.92
2024-03-16 07:10:00,The service was subpar and unacceptable.,NEGATIVE,0.9
2024-06-01 22:27:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.92
2024-05-16 23:11:00,I absolutely loved this product!,POSITIVE,0.81
2024-11-25 23:21:00,An average experience overall.,NEUTRAL,0.94
2024-05-10 00:24:00,"It was okay, not great but not terrible.",NEUTRAL,0.88
2024-03-22 20:11:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.83
2024-08-17 10:58:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-06-29 15:21:00,I'm so happy with my purchase!,POSITIVE,0.79
2024-05-01 19:03:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.97
2024-01-07 15:21:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.92
2024-03-31 17:18:00,"The product is fine, but nothing special.",NEUTRAL,0.92
2024-06-21 21:47:00,"It met my expectations, but nothing more.",NEUTRAL,0.98
2024-01-15 23:45:00,An average experience overall.,NEUTRAL,0.94
2024-11-14 07:18:00,The service was subpar and unacceptable.,NEGATIVE,0.84
2024-10-18 22:27:00,This is the best decision I've made all year!,POSITIVE,0.86
2024-06-08 22:32:00,"The product is fine, but nothing special.",NEUTRAL,0.97
2024-03-18 08:40:00,"Terrible decision, I regret buying this.",NEGATIVE,0.94
2024-04-25 17:47:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.93
2024-10-29 14:03:00,I absolutely loved this product!,POSITIVE,0.91
2024-05-01 18:54:00,"Neutral feelings about this, it just works.",NEUTRAL,0.75
2024-07-17 19:03:00,I absolutely loved this product!,POSITIVE,0.76
2024-07-21 18:15:00,"Great experience, I would highly recommend it!",POSITIVE,0.97
2024-04-27 20:41:00,I'm so happy with my purchase!,POSITIVE,0.9
2024-12-08 21:45:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.79
2024-09-04 01:56:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.95
2024-05-05 06:46:00,An average experience overall.,NEUTRAL,0.84
2024-07-05 06:47:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.9
2024-10-18 09:26:00,"Great experience, I would highly recommend it!",POSITIVE,0.82
2024-11-29 21:57:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.91
2024-11-12 15:28:00,I'm so happy with my purchase!,POSITIVE,0.98
2024-03-06 07:10:00,The service was subpar and unacceptable.,NEGATIVE,0.81
2024-11-25 02:58:00,"The product is fine, but nothing special.",NEUTRAL,0.91
2024-10-03 15:11:00,I absolutely loved this product!,POSITIVE,0.86
2024-08-18 03:43:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.77
2024-07-23 11:53:00,"It met my expectations, but nothing more.",NEUTRAL,0.92
2024-11-13 22:15:00,This is the best decision I've made all year!,POSITIVE,0.88
2024-10-08 16:49:00,The experience was awful and frustrating.,NEGATIVE,0.95
2024-08-22 16:29:00,I'm so happy with my purchase!,POSITIVE,0.97
2024-07-06 21:53:00,"It met my expectations, but nothing more.",NEUTRAL,0.87
2024-09-18 16:10:00,"Great experience, I would highly recommend it!",POSITIVE,0.85
2024-02-12 18:37:00,"It met my expectations, but nothing more.",NEUTRAL,0.91
2024-04-21 07:36:00,The experience was awful and frustrating.,NEGATIVE,0.94
2024-07-12 03:57:00,The service was subpar and unacceptable.,NEGATIVE,0.76
2024-02-29 14:25:00,An average experience overall.,NEUTRAL,0.86
2024-04-26 06:47:00,The experience was awful and frustrating.,NEGATIVE,0.97
2024-12-05 16:28:00,I would not recommend this to anyone.,NEGATIVE,0.92
2024-05-10 12:42:00,The experience was awful and frustrating.,NEGATIVE,0.77
2024-09-27 23:39:00,"It was okay, not great but not terrible.",NEUTRAL,0.87
2024-10-25 18:45:00,"Neutral feelings about this, it just works.",NEUTRAL,0.96
2024-07-23 12:51:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.8
2024-10-14 16:49:00,The service was subpar and unacceptable.,NEGATIVE,0.83
2024-07-17 20:18:00,I would not recommend this to anyone.,NEGATIVE,0.94
2024-02-20 17:18:00,"It met my expectations, but nothing more.",NEUTRAL,0.77
2024-12-04 22:13:00,"Neutral feelings about this, it just works.",NEUTRAL,0.95
2024-07-17 01:16:00,I would not recommend this to anyone.,NEGATIVE,0.9
2024-01-15 23:25:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.86
2024-02-05 03:49:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.96
2024-09-24 17:54:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-06-28 15:11:00,"Terrible decision, I regret buying this.",NEGATIVE,0.9
2024-12-23 17:02:00,I'm so happy with my purchase!,POSITIVE,0.85
2024-01-20 03:31:00,"It met my expectations, but nothing more.",NEUTRAL,0.95
2024-08-09 14:03:00,I'm so happy with my purchase!,POSITIVE,0.76
2024-09-16 22:40:00,I'm so happy with my purchase!,POSITIVE,0.94
2024-08-11 16:37:00,The experience was awful and frustrating.,NEGATIVE,0.81
2024-09-02 17:56:00,I'm so happy with my purchase!,POSITIVE,0.88
2024-03-17 02:30:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.76
2024-06-13 04:12:00,The service was subpar and unacceptable.,NEGATIVE,0.92
2024-08-30 02:02:00,I would not recommend this to anyone.,NEGATIVE,0.87
2024-08-04 04:50:00,The experience was awful and frustrating.,NEGATIVE,0.77
2024-04-20 00:10:00,"Neutral feelings about this, it just works.",NEUTRAL,0.77
2024-09-05 09:08:00,The service was subpar and unacceptable.,NEGATIVE,0.93
2024-08-21 09:15:00,"It was okay, not great but not terrible.",NEUTRAL,0.96
2024-08-06 07:29:00,I'm so happy with my purchase!,POSITIVE,0.77
2024-12-27 14:31:00,"Great experience, I would highly recommend it!",POSITIVE,0.86
2024-02-25 02:31:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.83
2024-12-08 14:58:00,The service was subpar and unacceptable.,NEGATIVE,0.96
2024-08-03 20:36:00,An average experience overall.,NEUTRAL,0.87
2024-10-04 16:24:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.83
2024-09-21 10:00:00,"Neutral feelings about this, it just works.",NEUTRAL,0.86
2024-06-18 08:48:00,An average experience overall.,NEUTRAL,0.98
2024-11-28 16:18:00,The experience was awful and frustrating.,NEGATIVE,0.98
2024-01-30 20:46:00,"It was okay, not great but not terrible.",NEUTRAL,0.92
2024-01-26 04:07:00,"Neutral feelings about this, it just works.",NEUTRAL,0.88
2024-09-19 23:06:00,"The product is fine, but nothing special.",NEUTRAL,0.88
2024-06-06 18:17:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.75
2024-10-10 21:33:00,This is the best decision I've made all year!,POSITIVE,0.94
2024-07-08 17:07:00,"Great experience, I would highly recommend it!",POSITIVE,0.85
2024-10-08 03:45:00,"It was okay, not great but not terrible.",NEUTRAL,0.87
2024-05-30 05:24:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.8
2024-05-13 02:12:00,The service was subpar and unacceptable.,NEGATIVE,0.92
2024-06-22 04:02:00,This is the best decision I've made all year!,POSITIVE,0.87
2024-01-11 11:46:00,I absolutely loved this product!,POSITIVE,0.77
2024-08-26 04:20:00,"Neutral feelings about this, it just works.",NEUTRAL,0.81
2024-03-29 22:35:00,"The product is fine, but nothing special.",NEUTRAL,0.94
2024-12-12 15:06:00,I absolutely loved this product!,POSITIVE,0.8
2024-05-16 07:46:00,The experience was awful and frustrating.,NEGATIVE,0.82
2024-03-30 04:33:00,The experience was awful and frustrating.,NEGATIVE,0.85
2024-02-19 03:26:00,"It was okay, not great but not terrible.",NEUTRAL,0.89
2024-01-04 02:43:00,"Terrible decision, I regret buying this.",NEGATIVE,0.84
2024-04-07 02:20:00,This is the best decision I've made all year!,POSITIVE,0.8
2024-11-30 07:33:00,"Great experience, I would highly recommend it!",POSITIVE,0.75
2024-01-11 00:42:00,I'm so happy with my purchase!,POSITIVE,0.98
2024-05-18 06:30:00,This is the best decision I've made all year!,POSITIVE,0.87
2024-02-09 22:45:00,"Neutral feelings about this, it just works.",NEUTRAL,0.75
2024-12-16 19:24:00,"Great experience, I would highly recommend it!",POSITIVE,0.81
2024-08-28 03:42:00,"The product is fine, but nothing special.",NEUTRAL,0.81
2024-12-05 16:17:00,"Great experience, I would highly recommend it!",POSITIVE,0.76
2024-01-06 17:47:00,"It met my expectations, but nothing more.",NEUTRAL,0.94
2024-07-04 13:07:00,"Terrible decision, I regret buying this.",NEGATIVE,0.77
2024-04-12 02:28:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.79
2024-09-01 23:03:00,An average experience overall.,NEUTRAL,0.97
2024-07-22 02:40:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.95
2024-05-01 09:44:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.82
2024-03-21 23:15:00,"Great experience, I would highly recommend it!",POSITIVE,0.87
2024-02-21 07:07:00,The experience was awful and frustrating.,NEGATIVE,0.81
2024-02-23 18:44:00,The experience was awful and frustrating.,NEGATIVE,0.96
2024-05-04 17:32:00,The experience was awful and frustrating.,NEGATIVE,0.83
2024-05-01 04:37:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.99
2024-04-01 22:32:00,I absolutely loved this product!,POSITIVE,0.89
2024-09-21 06:46:00,I would not recommend this to anyone.,NEGATIVE,0.92
2024-09-25 12:24:00,An average experience overall.,NEUTRAL,0.76
2024-04-30 20:28:00,"It was okay, not great but not terrible.",NEUTRAL,0.82
2024-08-30 06:49:00,"Great experience, I would highly recommend it!",POSITIVE,0.83
2024-11-04 15:15:00,"Terrible decision, I regret buying this.",NEGATIVE,0.9
2024-11-06 22:52:00,The service was subpar and unacceptable.,NEGATIVE,0.88
2024-06-04 12:33:00,This is the best decision I've made all year!,POSITIVE,0.77
2024-10-29 23:59:00,The experience was awful and frustrating.,NEGATIVE,0.8
2024-09-26 02:19:00,The experience was awful and frustrating.,NEGATIVE,0.91
2024-11-16 04:06:00,I'm so happy with my purchase!,POSITIVE,0.88
2024-01-11 08:01:00,"The product is fine, but nothing special.",NEUTRAL,0.94
2024-12-16 23:42:00,"It was okay, not great but not terrible.",NEUTRAL,0.99
2024-10-21 14:22:00,The experience was awful and frustrating.,NEGATIVE,0.86
2024-05-13 14:19:00,"Great experience, I would highly recommend it!",POSITIVE,0.98
2024-08-07 23:01:00,"Neutral feelings about this, it just works.",NEUTRAL,0.8
2024-02-01 18:37:00,An average experience overall.,NEUTRAL,0.95
2024-10-20 15:13:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.94
2024-10-15 23:42:00,"It was okay, not great but not terrible.",NEUTRAL,0.86
2024-07-28 01:15:00,"It met my expectations, but nothing more.",NEUTRAL,0.8
2024-02-26 21:04:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.8
2024-09-23 08:20:00,"Neutral feelings about this, it just works.",NEUTRAL,0.94
2024-08-09 14:47:00,"Great experience, I would highly recommend it!",POSITIVE,0.87
2024-02-19 01:56:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-08-01 23:03:00,The service was subpar and unacceptable.,NEGATIVE,0.91
2024-08-26 06:23:00,"It met my expectations, but nothing more.",NEUTRAL,0.91
2024-04-30 19:42:00,"The product is fine, but nothing special.",NEUTRAL,0.79
2024-07-04 08:20:00,"Terrible decision, I regret buying this.",NEGATIVE,0.83
2024-03-19 21:41:00,This is the best decision I've made all year!,POSITIVE,0.77
2024-07-31 22:24:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.85
2024-09-17 14:02:00,"The product is fine, but nothing special.",NEUTRAL,0.94
2024-07-11 20:39:00,"It was okay, not great but not terrible.",NEUTRAL,0.83
2024-05-02 20:41:00,"The product is fine, but nothing special.",NEUTRAL,0.87
2024-09-18 20:59:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.83
2024-07-23 19:45:00,I would not recommend this to anyone.,NEGATIVE,0.92
2024-02-01 02:57:00,"Neutral feelings about this, it just works.",NEUTRAL,0.84
2024-11-16 14:46:00,I would not recommend this to anyone.,NEGATIVE,0.91
2024-05-29 10:41:00,"It met my expectations, but nothing more.",NEUTRAL,0.94
2024-11-20 13:23:00,The service was subpar and unacceptable.,NEGATIVE,0.78
2024-05-02 15:12:00,"Neutral feelings about this, it just works.",NEUTRAL,0.8
2024-10-04 22:25:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.89
2024-07-11 05:16:00,"The product is fine, but nothing special.",NEUTRAL,0.77
2024-07-01 05:16:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.96
2024-07-04 06:01:00,"Terrible decision, I regret buying this.",NEGATIVE,0.8
2024-11-01 14:18:00,The experience was awful and frustrating.,NEGATIVE,0.95
2024-05-09 07:32:00,The service was subpar and unacceptable.,NEGATIVE,0.96
2024-12-07 13:17:00,I would not recommend this to anyone.,NEGATIVE,0.86
2024-07-03 23:19:00,The experience was awful and frustrating.,NEGATIVE,0.9
2024-04-09 10:58:00,I would not recommend this to anyone.,NEGATIVE,0.88
2024-01-08 11:10:00,The experience was awful and frustrating.,NEGATIVE,0.77
2024-02-21 09:08:00,"It was okay, not great but not terrible.",NEUTRAL,0.83
2024-07-19 16:26:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.95
2024-08-31 20:08:00,"Neutral feelings about this, it just works.",NEUTRAL,0.84
2024-03-27 22:59:00,I would not recommend this to anyone.,NEGATIVE,0.93
2024-03-17 08:35:00,"Neutral feelings about this, it just works.",NEUTRAL,0.79
2024-12-12 15:17:00,The experience was awful and frustrating.,NEGATIVE,0.88
2024-05-23 21:28:00,I'm so happy with my purchase!,POSITIVE,0.75
2024-09-24 17:24:00,An average experience overall.,NEUTRAL,0.94
2024-01-14 13:40:00,This is the best decision I've made all year!,POSITIVE,0.9
2024-03-11 16:17:00,This is the best decision I've made all year!,POSITIVE,0.91
2024-01-10 15:13:00,I'm so happy with my purchase!,POSITIVE,0.89
2024-01-26 23:36:00,"It was okay, not great but not terrible.",NEUTRAL,0.84
2024-06-30 21:14:00,An average experience overall.,NEUTRAL,0.88
2024-09-27 08:56:00,"Terrible decision, I regret buying this.",NEGATIVE,0.8
2024-10-06 11:49:00,The service was subpar and unacceptable.,NEGATIVE,0.92
2024-12-22 13:10:00,An average experience overall.,NEUTRAL,0.8
2024-01-02 13:26:00,This is the best decision I've made all year!,POSITIVE,0.99
2024-03-28 18:53:00,"The product is fine, but nothing special.",NEUTRAL,0.92
2024-10-02 18:46:00,The experience was awful and frustrating.,NEGATIVE,0.94
2024-11-22 15:19:00,"It was okay, not great but not terrible.",NEUTRAL,0.89
2024-10-03 00:25:00,"It was okay, not great but not terrible.",NEUTRAL,0.87
2024-12-26 03:56:00,"It was okay, not great but not terrible.",NEUTRAL,0.95
2024-02-24 19:34:00,I would not recommend this to anyone.,NEGATIVE,0.79
2024-07-05 02:41:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.83
2024-04-17 03:12:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.91
2024-12-02 21:42:00,"Neutral feelings about this, it just works.",NEUTRAL,0.76
2024-04-18 22:33:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.88
2024-03-26 13:50:00,"Neutral feelings about this, it just works.",NEUTRAL,0.97
2024-10-20 11:17:00,The experience was awful and frustrating.,NEGATIVE,0.96
2024-09-10 00:38:00,I absolutely loved this product!,POSITIVE,0.87
2024-04-29 23:52:00,"Terrible decision, I regret buying this.",NEGATIVE,0.91
2024-03-19 15:51:00,This is the best decision I've made all year!,POSITIVE,0.98
2024-01-19 19:55:00,The experience was awful and frustrating.,NEGATIVE,0.93
2024-06-08 09:20:00,"Terrible decision, I regret buying this.",NEGATIVE,0.85
2024-10-20 00:57:00,I absolutely loved this product!,POSITIVE,0.89
2024-11-11 22:39:00,The service was subpar and unacceptable.,NEGATIVE,0.91
2024-10-09 18:00:00,I'm so happy with my purchase!,POSITIVE,0.9
2024-12-25 02:28:00,The experience was awful and frustrating.,NEGATIVE,0.97
2024-12-04 18:51:00,The experience was awful and frustrating.,NEGATIVE,0.89
2024-10-04 21:39:00,I absolutely loved this product!,POSITIVE,0.83
2024-01-05 06:32:00,"Great experience, I would highly recommend it!",POSITIVE,0.96
2024-06-01 02:13:00,"It was okay, not great but not terrible.",NEUTRAL,0.79
2024-12-25 02:05:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.84
2024-12-09 21:16:00,"Terrible decision, I regret buying this.",NEGATIVE,0.96
2024-01-25 11:35:00,"It was okay, not great but not terrible.",NEUTRAL,0.83
2024-12-22 20:51:00,"It met my expectations, but nothing more.",NEUTRAL,0.75
2024-10-03 23:00:00,"The product is fine, but nothing special.",NEUTRAL,0.9
2024-01-16 12:05:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.98
2024-02-02 10:20:00,"The product is fine, but nothing special.",NEUTRAL,0.88
2024-11-01 03:56:00,I'm so happy with my purchase!,POSITIVE,0.85
2024-11-29 00:20:00,"It met my expectations, but nothing more.",NEUTRAL,0.82
2024-08-29 17:39:00,The service was subpar and unacceptable.,NEGATIVE,0.93
2024-08-02 20:44:00,"The product is fine, but nothing special.",NEUTRAL,0.87
2024-09-21 22:11:00,The service was subpar and unacceptable.,NEGATIVE,0.85
2024-08-08 01:35:00,The service was subpar and unacceptable.,NEGATIVE,0.95
2024-04-18 03:47:00,"Great experience, I would highly recommend it!",POSITIVE,0.82
2024-05-25 13:53:00,This is the best decision I've made all year!,POSITIVE,0.88
2024-06-14 11:48:00,"The product is fine, but nothing special.",NEUTRAL,0.9
2024-06-16 06:55:00,I absolutely loved this product!,POSITIVE,0.94
2024-09-01 14:27:00,An average experience overall.,NEUTRAL,0.95
2024-08-27 20:26:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.96
2024-01-05 05:08:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.8
2024-02-17 15:23:00,The service was subpar and unacceptable.,NEGATIVE,0.84
2024-10-08 12:05:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.98
2024-07-14 12:13:00,I absolutely loved this product!,POSITIVE,0.79
2024-09-08 13:01:00,The service was subpar and unacceptable.,NEGATIVE,0.97
2024-01-17 14:49:00,I absolutely loved this product!,POSITIVE,0.91
2024-12-08 04:29:00,I would not recommend this to anyone.,NEGATIVE,0.97
2024-12-25 17:59:00,An average experience overall.,NEUTRAL,0.96
2024-08-25 22:15:00,"It was okay, not great but not terrible.",NEUTRAL,0.89
2024-04-30 12:22:00,"The product is fine, but nothing special.",NEUTRAL,0.78
2024-07-18 17:00:00,"Neutral feelings about this, it just works.",NEUTRAL,0.93
2024-05-01 11:29:00,"Neutral feelings about this, it just works.",NEUTRAL,0.98
2024-02-17 20:06:00,"Terrible decision, I regret buying this.",NEGATIVE,0.95
2024-10-10 06:03:00,"It was okay, not great but not terrible.",NEUTRAL,0.97
2024-01-22 10:25:00,I absolutely loved this product!,POSITIVE,0.95
2024-04-12 23:06:00,I'm so happy with my purchase!,POSITIVE,0.8
2024-03-07 21:58:00,The experience was awful and frustrating.,NEGATIVE,0.92
2024-10-11 02:59:00,The experience was awful and frustrating.,NEGATIVE,0.76
2024-08-28 21:42:00,This is the best decision I've made all year!,POSITIVE,0.98
2024-07-07 03:06:00,I'm so happy with my purchase!,POSITIVE,0.98
2024-03-19 06:29:00,This is the best decision I've made all year!,POSITIVE,0.89
2024-08-24 08:46:00,I absolutely loved this product!,POSITIVE,0.94
2024-03-29 09:36:00,The experience was awful and frustrating.,NEGATIVE,0.81
2024-03-17 21:37:00,"It met my expectations, but nothing more.",NEUTRAL,0.8
2024-10-04 12:25:00,"The product is fine, but nothing special.",NEUTRAL,0.76
2024-02-18 23:23:00,"The product is fine, but nothing special.",NEUTRAL,0.82
2024-05-25 05:32:00,This is the best decision I've made all year!,POSITIVE,0.87
2024-11-14 20:03:00,I would not recommend this to anyone.,NEGATIVE,0.95
2024-05-15 17:59:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.83
2024-09-03 23:13:00,"Terrible decision, I regret buying this.",NEGATIVE,0.93
2024-01-12 10:41:00,I absolutely loved this product!,POSITIVE,0.76
2024-10-25 18:00:00,"The product is fine, but nothing special.",NEUTRAL,0.89
2024-01-01 13:05:00,"Neutral feelings about this, it just works.",NEUTRAL,0.79
2024-05-07 17:56:00,An average experience overall.,NEUTRAL,0.94
2024-09-13 12:46:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.96
2024-05-17 14:25:00,"It met my expectations, but nothing more.",NEUTRAL,0.77
2024-05-30 04:18:00,This is the best decision I've made all year!,POSITIVE,0.88
2024-04-02 06:30:00,"It met my expectations, but nothing more.",NEUTRAL,0.92
2024-03-15 08:35:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.77
2024-04-01 20:47:00,"Neutral feelings about this, it just works.",NEUTRAL,0.78
2024-02-24 11:26:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.88
2024-07-09 18:34:00,I'm so happy with my purchase!,POSITIVE,0.76
2024-01-15 04:04:00,The experience was awful and frustrating.,NEGATIVE,0.84
2024-09-26 14:57:00,This is the best decision I've made all year!,POSITIVE,0.9
2024-12-12 02:06:00,"Terrible decision, I regret buying this.",NEGATIVE,0.91
2024-02-13 05:21:00,"It met my expectations, but nothing more.",NEUTRAL,0.85
2024-06-07 14:23:00,"Terrible decision, I regret buying this.",NEGATIVE,0.75
2024-02-25 10:48:00,"The product is fine, but nothing special.",NEUTRAL,0.81
2024-06-14 05:01:00,"The product is fine, but nothing special.",NEUTRAL,0.92
2024-04-21 09:54:00,The service was subpar and unacceptable.,NEGATIVE,0.97
2024-09-03 04:31:00,"It was okay, not great but not terrible.",NEUTRAL,0.79
2024-05-18 01:51:00,I absolutely loved this product!,POSITIVE,0.93
2024-11-25 06:19:00,"Neutral feelings about this, it just works.",NEUTRAL,0.78
2024-11-13 19:17:00,This is the best decision I've made all year!,POSITIVE,0.87
2024-09-09 01:47:00,I absolutely loved this product!,POSITIVE,0.83
2024-04-11 05:44:00,An average experience overall.,NEUTRAL,0.79
2024-10-11 12:45:00,An average experience overall.,NEUTRAL,0.84
2024-07-23 17:25:00,This is the best decision I've made all year!,POSITIVE,0.78
2024-06-19 03:04:00,"It was okay, not great but not terrible.",NEUTRAL,0.96
2024-12-25 22:34:00,I would not recommend this to anyone.,NEGATIVE,0.98
2024-12-06 00:39:00,"The product is fine, but nothing special.",NEUTRAL,0.85
2024-04-08 11:35:00,"It met my expectations, but nothing more.",NEUTRAL,0.88
2024-06-30 14:28:00,I'm so happy with my purchase!,POSITIVE,0.94
2024-03-10 03:59:00,"The product is fine, but nothing special.",NEUTRAL,0.8
2024-07-12 12:32:00,I absolutely loved this product!,POSITIVE,0.85
2024-12-16 05:08:00,I'm so happy with my purchase!,POSITIVE,0.8
2024-03-21 00:28:00,I'm so happy with my purchase!,POSITIVE,0.9
2024-08-24 13:18:00,"Great experience, I would highly recommend it!",POSITIVE,0.81
